# ATOM = 1 (spec = C )
# NDIV =     2000 dE=      0.01500750
#    energy (ev)        dos_total           orb-1            orb-2            orb-3            orb-4
      2.84142071       0.35310925      0.00149874       0.07731296       0.07731296       0.19698459
      2.85642821       0.35356965      0.00165131       0.07858863       0.07858863       0.19474107
      2.87143572       0.35376727      0.00180923       0.07964846       0.07964846       0.19266111
      2.88644322       0.35376288      0.00197196       0.08053116       0.08053116       0.19072860
      2.90145073       0.35360286      0.00213897       0.08127152       0.08127152       0.18892084
      2.91645823       0.35331984      0.00230978       0.08189954       0.08189954       0.18721098
      2.93146573       0.35293623      0.00248391       0.08244012       0.08244012       0.18557209
      2.94647324       0.35246908      0.00266092       0.08291322       0.08291322       0.18398171
      2.96148074       0.35193486      0.00284041       0.08333445       0.08333445       0.18242556
      2.97648824       0.35135258      0.00302199       0.08371560       0.08371560       0.18089938
      2.99149575       0.35074463      0.00320530       0.08406547       0.08406547       0.17940838
      3.00650325       0.35013529      0.00339004       0.08439045       0.08439045       0.17796436
      3.02151076       0.34954749      0.00357589       0.08469515       0.08469515       0.17658130
      3.03651826       0.34899892      0.00376259       0.08498289       0.08498289       0.17527055
      3.05152576       0.34849890      0.00394989       0.08525608       0.08525608       0.17403684
      3.06653327       0.34804673      0.00413756       0.08551650       0.08551650       0.17287616
      3.08154077       0.34763249      0.00432541       0.08576549       0.08576549       0.17177609
      3.09654827       0.34723988      0.00451325       0.08600414       0.08600414       0.17071835
      3.11155578       0.34685062      0.00470091       0.08623333       0.08623333       0.16968304
      3.12656328       0.34644920      0.00488826       0.08645383       0.08645383       0.16865329
      3.14157079       0.34602692      0.00507516       0.08666630       0.08666630       0.16761916
      3.15657829       0.34558405      0.00526151       0.08687137       0.08687137       0.16657980
      3.17158579       0.34512962      0.00544719       0.08706961       0.08706961       0.16554321
      3.18659330       0.34467895      0.00563214       0.08726154       0.08726154       0.16452374
      3.20160080       0.34424958      0.00581626       0.08744766       0.08744766       0.16353800
      3.21660830       0.34385654      0.00599950       0.08762843       0.08762843       0.16260018
      3.23161581       0.34350842      0.00618180       0.08780430       0.08780430       0.16171801
      3.24662331       0.34320500      0.00636312       0.08797567       0.08797567       0.16089054
      3.26163082       0.34293732      0.00654342       0.08814293       0.08814293       0.16010804
      3.27663832       0.34268990      0.00672268       0.08830644       0.08830644       0.15935435
      3.29164582       0.34244470      0.00690086       0.08846654       0.08846654       0.15861077
      3.30665333       0.34218578      0.00707796       0.08862355       0.08862355       0.15786073
      3.32166083       0.34190332      0.00725395       0.08877776       0.08877776       0.15709385
      3.33666833       0.34159618      0.00742883       0.08892947       0.08892947       0.15630839
      3.35167584       0.34127208      0.00760261       0.08907894       0.08907894       0.15551159
      3.36668334       0.34094565      0.00777527       0.08922640       0.08922640       0.15471757
      3.38169085       0.34063459      0.00794683       0.08937210       0.08937210       0.15394356
      3.39669835       0.34035512      0.00811729       0.08951625       0.08951625       0.15320534
      3.41170585       0.34011780      0.00828665       0.08965904       0.08965904       0.15251306
      3.42671336       0.33992478      0.00845494       0.08980068       0.08980068       0.15186848
      3.44172086       0.33976925      0.00862216       0.08994134       0.08994134       0.15126440
      3.45672836       0.33963715      0.00878833       0.09008119       0.09008119       0.15068643
      3.47173587       0.33951074      0.00895346       0.09022039       0.09022039       0.15011651
      3.48674337       0.33937312      0.00911758       0.09035907       0.09035907       0.14953740
      3.50175088       0.33921251      0.00928070       0.09049738       0.09049738       0.14893703
      3.51675838       0.33902519      0.00944284       0.09063546       0.09063546       0.14831142
      3.53176588       0.33881649      0.00960403       0.09077342       0.09077342       0.14766562
      3.54677339       0.33859936      0.00976428       0.09091137       0.09091137       0.14701234
      3.56178089       0.33839110      0.00992361       0.09104943       0.09104943       0.14636863
      3.57678839       0.33820892      0.01008204       0.09118770       0.09118770       0.14575148
      3.59179590       0.33806560      0.01023961       0.09132626       0.09132626       0.14517346
      3.60680340       0.33796623      0.01039633       0.09146522       0.09146522       0.14463946
      3.62181091       0.33790689      0.01055222       0.09160466       0.09160466       0.14414536
      3.63681841       0.33787568      0.01070730       0.09174465       0.09174465       0.14367908
      3.65182591       0.33785566      0.01086160       0.09188528       0.09188528       0.14322350
      3.66683342       0.33782913      0.01101515       0.09202662       0.09202662       0.14276076
      3.68184092       0.33778208      0.01116795       0.09216873       0.09216873       0.14227668
      3.69684842       0.33770769      0.01132004       0.09231167       0.09231167       0.14176431
      3.71185593       0.33760804      0.01147144       0.09245552       0.09245552       0.14122557
      3.72686343       0.33749355      0.01162216       0.09260032       0.09260032       0.14067076
      3.74187094       0.33738038      0.01177224       0.09274613       0.09274613       0.14011588
      3.75687844       0.33728632      0.01192168       0.09289302       0.09289302       0.13957860
      3.77188594       0.33722634      0.01207052       0.09304104       0.09304104       0.13907375
      3.78689345       0.33720882      0.01221878       0.09319022       0.09319022       0.13860960
      3.80190095       0.33723343      0.01236647       0.09334062       0.09334062       0.13818572
      3.81690845       0.33729127      0.01251361       0.09349228       0.09349228       0.13779310
      3.83191596       0.33736701      0.01266022       0.09364523       0.09364523       0.13741633
      3.84692346       0.33744280      0.01280633       0.09379951       0.09379951       0.13703744
      3.86193097       0.33750270      0.01295196       0.09395519       0.09395519       0.13664036
      3.87693847       0.33753660      0.01309711       0.09411229       0.09411229       0.13621490
      3.89194597       0.33754279      0.01324183       0.09427088       0.09427088       0.13575922
      3.90695348       0.33752832      0.01338611       0.09443097       0.09443097       0.13528027
      3.92196098       0.33750722      0.01352998       0.09459261       0.09459261       0.13479203
      3.93696848       0.33749703      0.01367346       0.09475580       0.09475580       0.13431197
      3.95197599       0.33751440      0.01381655       0.09492059       0.09492059       0.13385667
      3.96698349       0.33757096      0.01395929       0.09508699       0.09508699       0.13343769
      3.98199100       0.33767047      0.01410169       0.09525506       0.09525506       0.13305867
      3.99699850       0.33780784      0.01424376       0.09542484       0.09542484       0.13271439
      4.01200600       0.33797043      0.01438553       0.09559639       0.09559639       0.13239212
      4.02701351       0.33814118      0.01452701       0.09576974       0.09576974       0.13207469
      4.04202101       0.33830282      0.01466822       0.09594490       0.09594490       0.13174479
      4.05702851       0.33844218      0.01480917       0.09612190       0.09612190       0.13138921
      4.07203602       0.33855343      0.01494987       0.09630073       0.09630073       0.13100210
      4.08704352       0.33863954      0.01509034       0.09648141       0.09648141       0.13058637
      4.10205103       0.33871153      0.01523058       0.09666399       0.09666399       0.13015296
      4.11705853       0.33878573      0.01537063       0.09684853       0.09684853       0.12971805
      4.13206603       0.33887972      0.01551050       0.09703508       0.09703508       0.12929907
      4.14707354       0.33900796      0.01565020       0.09722370       0.09722370       0.12891035
      4.16208104       0.33917821      0.01578977       0.09741444       0.09741444       0.12855957
      4.17708854       0.33938961      0.01592919       0.09760728       0.09760728       0.12824586
      4.19209605       0.33963294      0.01606848       0.09780223       0.09780223       0.12796001
      4.20710355       0.33989295      0.01620764       0.09799926       0.09799926       0.12768678
      4.22211106       0.34015212      0.01634669       0.09819841       0.09819841       0.12740862
      4.23711856       0.34039507      0.01648565       0.09839970       0.09839970       0.12711002
      4.25212606       0.34061232      0.01662453       0.09860324       0.09860324       0.12678131
      4.26713357       0.34080261      0.01676335       0.09880911       0.09880911       0.12642103
      4.28214107       0.34097316      0.01690215       0.09901739       0.09901739       0.12603622
      4.29714857       0.34113785      0.01704093       0.09922813       0.09922813       0.12564067
      4.31215608       0.34131380      0.01717969       0.09944131       0.09944131       0.12525149
      4.32716358       0.34151709      0.01731844       0.09965690       0.09965690       0.12488485
      4.34217109       0.34175890      0.01745717       0.09987486       0.09987486       0.12455201
      4.35717859       0.34204277      0.01759589       0.10009519       0.10009519       0.12425652
      4.37218609       0.34236386      0.01773462       0.10031793       0.10031793       0.12399338
      4.38719360       0.34271009      0.01787339       0.10054321       0.10054321       0.12375029
      4.40220110       0.34306526      0.01801226       0.10077116       0.10077116       0.12351068
      4.41720860       0.34341294      0.01815128       0.10100193       0.10100193       0.12325780
      4.43221611       0.34374055      0.01829052       0.10123559       0.10123559       0.12297885
      4.44722361       0.34404242      0.01843007       0.10147213       0.10147213       0.12266808
      4.46223112       0.34432124      0.01857006       0.10171149       0.10171149       0.12232820
      4.47723862       0.34458750      0.01871073       0.10195357       0.10195357       0.12196964
      4.49224612       0.34485704      0.01885247       0.10219830       0.10219830       0.12160797
      4.50725363       0.34514739      0.01899593       0.10244572       0.10244572       0.12126001
      4.52226113       0.34547378      0.01914212       0.10269598       0.10269598       0.12093970
      4.53726863       0.34584581      0.01929256       0.10294930       0.10294930       0.12065465
      4.55227614       0.34626555      0.01944940       0.10320593       0.10320593       0.12040429
      4.56728364       0.34672780      0.01961567       0.10346604       0.10346604       0.12018004
      4.58229115       0.34722230      0.01979546       0.10372969       0.10372969       0.11996746
      4.59729865       0.34773753      0.01999416       0.10399678       0.10399678       0.11974980
      4.61230615       0.34826516      0.02021870       0.10426715       0.10426715       0.11951215
      4.62731366       0.34880410      0.02047770       0.10454065       0.10454065       0.11924509
      4.64232116       0.34936305      0.02078151       0.10481728       0.10481728       0.11894698
      4.65732866       0.34996083      0.02114209       0.10509721       0.10509721       0.11862432
      4.67233617       0.35062437      0.02157262       0.10538083       0.10538083       0.11829008
      4.68734367       0.35138467      0.02208690       0.10566863       0.10566863       0.11796050
      4.70235118       0.35227151      0.02269840       0.10596103       0.10596103       0.11765104
      4.71735868       0.35330836      0.02341919       0.10625831       0.10625831       0.11737255
      4.73236618       0.35450828      0.02425867       0.10656048       0.10656048       0.11712865
      4.74737369       0.35587195      0.02522234       0.10686739       0.10686739       0.11691483
      4.76238119       0.35738795      0.02631072       0.10717880       0.10717880       0.11671962
      4.77738869       0.35903523      0.02751848       0.10749463       0.10749463       0.11652748
      4.79239620       0.36078677      0.02883410       0.10781503       0.10781503       0.11632260
      4.80740370       0.36261373      0.03023993       0.10814048       0.10814048       0.11609284
      4.82241121       0.36448888      0.03171293       0.10847162       0.10847162       0.11583270
      4.83741871       0.36638865      0.03322576       0.10880914       0.10880914       0.11554461
      4.85242621       0.36829377      0.03474854       0.10915346       0.10915346       0.11523830
      4.86743372       0.37018832      0.03625070       0.10950464       0.10950464       0.11492834
      4.88244122       0.37205821      0.03770303       0.10986235       0.10986235       0.11463048
      4.89744872       0.37388939      0.03907963       0.11022600       0.11022600       0.11435776
      4.91245623       0.37566678      0.04035943       0.11059504       0.11059504       0.11411728
      4.92746373       0.37737411      0.04152729       0.11096918       0.11096918       0.11390847
      4.94247124       0.37899486      0.04257444       0.11134856       0.11134856       0.11372331
      4.95747874       0.38051414      0.04349836       0.11173373       0.11173373       0.11354832
      4.97248624       0.38192093      0.04430206       0.11212544       0.11212544       0.11336798
      4.98749375       0.38321035      0.04499306       0.11252436       0.11252436       0.11316856
      5.00250125       0.38438518      0.04558206       0.11293079       0.11293079       0.11294153
      5.01750875       0.38545642      0.04608168       0.11334456       0.11334456       0.11268563
      5.03251626       0.38644250      0.04650530       0.11376505       0.11376505       0.11240711
      5.04752376       0.38736727      0.04686611       0.11419149       0.11419149       0.11211817
      5.06253127       0.38825691      0.04717650       0.11462330       0.11462330       0.11183380
      5.07753877       0.38913636      0.04744757       0.11506035       0.11506035       0.11156808
      5.09254627       0.39002584      0.04768899       0.11550311       0.11550311       0.11133063
      5.10755378       0.39093814      0.04790886       0.11595250       0.11595250       0.11112428
      5.12256128       0.39187745      0.04811373       0.11640966       0.11640966       0.11094440
      5.13756878       0.39283981      0.04830865       0.11687553       0.11687553       0.11078011
      5.15257629       0.39381542      0.04849728       0.11735055       0.11735055       0.11061704
      5.16758379       0.39479218      0.04868209       0.11783456       0.11783456       0.11044097
      5.18259130       0.39575975      0.04886453       0.11832693       0.11832693       0.11024137
      5.19759880       0.39671303      0.04904537       0.11882684       0.11882684       0.11001400
      5.21260630       0.39765435      0.04922501       0.11933372       0.11933372       0.10976190
      5.22761381       0.39859350      0.04940376       0.11984758       0.11984758       0.10949459
      5.24262131       0.39954581      0.04958205       0.12036909       0.12036909       0.10922559
      5.25762881       0.40052848      0.04976053       0.12089947       0.12089947       0.10896901
      5.27263632       0.40155631      0.04993999       0.12144018       0.12144018       0.10873597
      5.28764382       0.40263795      0.05012120       0.12199245       0.12199245       0.10853185
      5.30265133       0.40377362      0.05030471       0.12255697       0.12255697       0.10835497
      5.31765883       0.40495513      0.05049060       0.12313372       0.12313372       0.10819709
      5.33266633       0.40616819      0.05067843       0.12372211       0.12372211       0.10804554
      5.34767384       0.40739643      0.05086734       0.12432130       0.12432130       0.10788649
      5.36268134       0.40862599      0.05105625       0.12493067       0.12493067       0.10770840
      5.37768884       0.40984962      0.05124420       0.12555023       0.12555023       0.10750495
      5.39269635       0.41106886      0.05143077       0.12618076       0.12618076       0.10727657
      5.40770385       0.41229398      0.05161622       0.12682375       0.12682375       0.10703027
      5.42271136       0.41354145      0.05180160       0.12748105       0.12748105       0.10677776
      5.43771886       0.41482980      0.05198848       0.12815444       0.12815444       0.10653245
      5.45272636       0.41617488      0.05217856       0.12884516       0.12884516       0.10630601
      5.46773387       0.41758596      0.05237313       0.12955370       0.12955370       0.10610543
      5.48274137       0.41906359      0.05257261       0.13027985       0.13027985       0.10593128
      5.49774887       0.42059991      0.05277631       0.13102298       0.13102298       0.10577763
      5.51275638       0.42218127      0.05298252       0.13178255       0.13178255       0.10563365
      5.52776388       0.42379240      0.05318886       0.13255856       0.13255856       0.10548643
      5.54277139       0.42542097      0.05339295       0.13335187       0.13335187       0.10532428
      5.55777889       0.42706137      0.05359313       0.13416424       0.13416424       0.10513976
      5.57278639       0.42871667      0.05378903       0.13499809       0.13499809       0.10493146
      5.58779390       0.43039831      0.05398182       0.13585607       0.13585607       0.10470434
      5.60280140       0.43212356      0.05417410       0.13674055       0.13674055       0.10446836
      5.61780890       0.43391169      0.05436930       0.13765328       0.13765328       0.10423583
      5.63281641       0.43577964      0.05457081       0.13859530       0.13859530       0.10401824
      5.64782391       0.43773853      0.05478109       0.13956708       0.13956708       0.10382328
      5.66283142       0.43979180      0.05500088       0.14056900       0.14056900       0.10365293
      5.67783892       0.44193545      0.05522885       0.14160180       0.14160180       0.10350299
      5.69284642       0.44416027      0.05546179       0.14266710       0.14266710       0.10336428
      5.70785393       0.44645544      0.05569526       0.14376757       0.14376757       0.10322505
      5.72286143       0.44881261      0.05592464       0.14490694       0.14490694       0.10307410
      5.73786893       0.45122950      0.05614637       0.14608973       0.14608973       0.10290366
      5.75287644       0.45371207      0.05635890       0.14732090       0.14732090       0.10271137
      5.76788394       0.45627504      0.05656331       0.14860547       0.14860547       0.10250080
      5.78289145       0.45894053      0.05676323       0.14994843       0.14994843       0.10228044
      5.79789895       0.46173534      0.05696425       0.15135483       0.15135483       0.10206142
      5.81290645       0.46468767      0.05717263       0.15283026       0.15283026       0.10185452
      5.82791396       0.46782403      0.05739394       0.15438134       0.15438134       0.10166739
      5.84292146       0.47116716      0.05763164       0.15601648       0.15601648       0.10150256
      5.85792896       0.47473548      0.05788613       0.15774624       0.15774624       0.10135686
      5.87293647       0.47854417      0.05815444       0.15958369       0.15958369       0.10122235
      5.88794397       0.48260771      0.05843073       0.16154425       0.16154425       0.10108847
      5.90295148       0.48694306      0.05870742       0.16364537       0.16364537       0.10094490
      5.91795898       0.49157279      0.05897689       0.16590583       0.16590583       0.10078425
      5.93296648       0.49652696      0.05923326       0.16834485       0.16834485       0.10060400
      5.94797399       0.50184302      0.05947390       0.17098104       0.17098104       0.10040704
      5.96298149       0.50756303      0.05970031       0.17383092       0.17383092       0.10020088
      5.97798899       0.51372792      0.05991811       0.17690717       0.17690717       0.09999548
      5.99299650       0.52036933      0.06013614       0.18021629       0.18021629       0.09980062
      6.00800400       0.52749953      0.06036472       0.18375578       0.18375578       0.09962325
      6.02301151       0.53510096      0.06061350       0.18751087       0.18751087       0.09946572
      6.03801901       0.54311681      0.06088936       0.19145114       0.19145114       0.09932517
      6.05302651       0.55144421      0.06119470       0.19552753       0.19552753       0.09919445
      6.06803402       0.55993161      0.06152670       0.19967041       0.19967041       0.09906409
      6.08304152       0.56838115      0.06187762       0.20378931       0.20378931       0.09892491
      6.09804902       0.57655654      0.06223618       0.20777494       0.20777494       0.09877048
      6.11305653       0.58419598      0.06258979       0.21150369       0.21150369       0.09859881
      6.12806403       0.59102902      0.06292711       0.21484455       0.21484455       0.09841281
      6.14307154       0.59679578      0.06324047       0.21766797       0.21766797       0.09821938
      6.15807904       0.60126619      0.06352758       0.21985557       0.21985557       0.09802746
      6.17308654       0.60425747      0.06379217       0.22130986       0.22130986       0.09784557
      6.18809405       0.60564762      0.06404331       0.22196242       0.22196242       0.09767946
      6.20310155       0.60538372      0.06429363       0.22177974       0.22177974       0.09753062
      6.21810905       0.60348431      0.06455671       0.22076584       0.22076584       0.09739592
      6.23311656       0.60003581      0.06484415       0.21896151       0.21896151       0.09726863
      6.24812406       0.59518385      0.06516302       0.21644027       0.21644027       0.09714030
      6.26313157       0.58912067      0.06551410       0.21330172       0.21330172       0.09700313
      6.27813907       0.58207020      0.06589147       0.20966330       0.20966330       0.09685214
      6.29314657       0.57427244      0.06628331       0.20565134       0.20565134       0.09668646
      6.30815408       0.56596856      0.06667406       0.20139251       0.20139251       0.09650948
      6.32316158       0.55738792      0.06704729       0.19700640       0.19700640       0.09632782
      6.33816908       0.54873774      0.06738884       0.19259976       0.19259976       0.09614938
      6.35317659       0.54019589      0.06768956       0.18826259       0.18826259       0.09598113
      6.36818409       0.53190666      0.06794718       0.18406615       0.18406615       0.09582718
      6.38319160       0.52397954      0.06816680       0.18006254       0.18006254       0.09568765
      6.39819910       0.51649027      0.06836012       0.17628568       0.17628568       0.09555880
      6.41320660       0.50948384      0.06854330       0.17275321       0.17275321       0.09543413
      6.42821411       0.50297866      0.06873410       0.16946913       0.16946913       0.09530630
      6.44322161       0.49697135      0.06894863       0.16642674       0.16642674       0.09516923
      6.45822911       0.49144154      0.06919848       0.16361162       0.16361162       0.09501981
      6.47323662       0.48635640      0.06948860       0.16100456       0.16100456       0.09485868
      6.48824412       0.48167449      0.06981641       0.15858408       0.15858408       0.09468993
      6.50325163       0.47734907      0.07017221       0.15632847       0.15632847       0.09451991
      6.51825913       0.47333083      0.07054091       0.15421733       0.15421733       0.09435526
      6.53326663       0.46957046      0.07090458       0.15223242       0.15223242       0.09420104
      6.54827414       0.46602108      0.07124557       0.15035810       0.15035810       0.09405931
      6.56328164       0.46264078      0.07154963       0.14858127       0.14858127       0.09392862
      6.57828914       0.45939515      0.07180836       0.14689114       0.14689114       0.09380451
      6.59329665       0.45625941      0.07202077       0.14527886       0.14527886       0.09368092
      6.60830415       0.45321989      0.07219360       0.14373715       0.14373715       0.09355198
      6.62331166       0.45027416      0.07234033       0.14226005       0.14226005       0.09341374
      6.63831916       0.44742966      0.07247905       0.14084269       0.14084269       0.09326523
      6.65332666       0.44470060      0.07262950       0.13948121       0.13948121       0.09310868
      6.66833417       0.44210362      0.07280980       0.13817253       0.13817253       0.09294876
      6.68334167       0.43965272      0.07303335       0.13691413       0.13691413       0.09279110
      6.69834917       0.43735461      0.07330651       0.13570373       0.13570373       0.09264064
      6.71335668       0.43520530      0.07362733       0.13453892       0.13453892       0.09250013
      6.72836418       0.43318880      0.07398578       0.13341680       0.13341680       0.09236943
      6.74337169       0.43127845      0.07436519       0.13233382       0.13233382       0.09224562
      6.75837919       0.42944048      0.07474500       0.13128575       0.13128575       0.09212398
      6.77338669       0.42763945      0.07510411       0.13026795       0.13026795       0.09199945
      6.78839420       0.42584417      0.07542441       0.12927578       0.12927578       0.09186819
      6.80340170       0.42403308      0.07569391       0.12830525       0.12830525       0.09172868
      6.81840920       0.42219787      0.07590878       0.12735350       0.12735350       0.09158209
      6.83341671       0.42034457      0.07607422       0.12641926       0.12641926       0.09143183
      6.84842421       0.41849195      0.07620366       0.12550293       0.12550293       0.09128244
      6.86343172       0.41666756      0.07631673       0.12460635       0.12460635       0.09113813
      6.87843922       0.41490218      0.07643608       0.12373227       0.12373227       0.09100156
      6.89344672       0.41322396      0.07658373       0.12288361       0.12288361       0.09087301
      6.90845423       0.41165318      0.07677743       0.12206266       0.12206266       0.09075043
      6.92346173       0.41019870      0.07702773       0.12127041       0.12127041       0.09063016
      6.93846923       0.40885661      0.07733618       0.12050615       0.12050615       0.09050812
      6.95347674       0.40761102      0.07769498       0.11976747       0.11976747       0.09038111
      6.96848424       0.40643694      0.07808818       0.11905051       0.11905051       0.09024774
      6.98349175       0.40530424      0.07849417       0.11835062       0.11835062       0.09010882
      6.99849925       0.40418230      0.07888919       0.11766305       0.11766305       0.08996701
      7.01350675       0.40304436      0.07925106       0.11698371       0.11698371       0.08982588
      7.02851426       0.40187107      0.07956283       0.11630974       0.11630974       0.08968877
      7.04352176       0.40065287      0.07981543       0.11563988       0.11563988       0.08955769
      7.05852926       0.39939103      0.08000919       0.11497452       0.11497452       0.08943280
      7.07353677       0.39809720      0.08015377       0.11431552       0.11431552       0.08931240
      7.08854427       0.39679173      0.08026664       0.11366576       0.11366576       0.08919358
      7.10355178       0.39550083      0.08037041       0.11302861       0.11302861       0.08907320
      7.11855928       0.39425291      0.08048929       0.11240735       0.11240735       0.08894892
      7.13356678       0.39307446      0.08064540       0.11180457       0.11180457       0.08881992
      7.14857429       0.39198603      0.08085533       0.11122181       0.11122181       0.08868709
      7.16358179       0.39099876      0.08112767       0.11065922       0.11065922       0.08855265
      7.17858929       0.39011223      0.08146166       0.11011560       0.11011560       0.08841936
      7.19359680       0.38931392      0.08184732       0.10958851       0.10958851       0.08828958
      7.20860430       0.38858063      0.08226688       0.10907461       0.10907461       0.08816453
      7.22361181       0.38788169      0.08269748       0.10857016       0.10857016       0.08804390
      7.23861931       0.38718358      0.08311454       0.10807148       0.10807148       0.08792609
      7.25362681       0.38645514      0.08349546       0.10757546       0.10757546       0.08780876
      7.26863432       0.38567257      0.08382307       0.10707990       0.10707990       0.08768971
      7.28364182       0.38482326      0.08408820       0.10658375       0.10658375       0.08756756
      7.29864932       0.38390776      0.08429121       0.10608717       0.10608717       0.08744220
      7.31365683       0.38293969      0.08444197       0.10559149       0.10559149       0.08731474
      7.32866433       0.38194350      0.08455848       0.10509898       0.10509898       0.08718706
      7.34367184       0.38095061      0.08466428       0.10461260       0.10461260       0.08706114
      7.35867934       0.37999452      0.08478487       0.10413566       0.10413566       0.08693833
      7.37368684       0.37910582      0.08494396       0.10367144       0.10367144       0.08681898
      7.38869435       0.37830762      0.08515987       0.10322271       0.10322271       0.08670233
      7.40370185       0.37761223      0.08544269       0.10279132       0.10279132       0.08658689
      7.41870935       0.37701937      0.08579279       0.10237781       0.10237781       0.08647096
      7.43371686       0.37651615      0.08620068       0.10198110       0.10198110       0.08635326
      7.44872436       0.37607874      0.08664838       0.10159850       0.10159850       0.08623337
      7.46373187       0.37567555      0.08711206       0.10122585       0.10122585       0.08611179
      7.47873937       0.37527157      0.08756563       0.10085812       0.10085812       0.08598970
      7.49374687       0.37483333      0.08798454       0.10049014       0.10049014       0.08586850
      7.50875438       0.37433381      0.08834951       0.10011749       0.10011749       0.08574932
      7.52376188       0.37375666      0.08864936       0.09973736       0.09973736       0.08563258
      7.53876938       0.37309896      0.08888275       0.09934913       0.09934913       0.08551793
      7.55377689       0.37237207      0.08905840       0.09895463       0.09895463       0.08540442
      7.56878439       0.37160032      0.08919387       0.09855778       0.09855778       0.08529088
      7.58379190       0.37081738      0.08931301       0.09816400       0.09816400       0.08517638
      7.59879940       0.37006121      0.08944243       0.09777911       0.09777911       0.08506056
      7.61380690       0.36936797      0.08960765       0.09740832       0.09740832       0.08494368
      7.62881441       0.36876624      0.08982925       0.09705523       0.09705523       0.08482652
      7.64382191       0.36827243      0.09011986       0.09672129       0.09672129       0.08471000
      7.65882941       0.36788826      0.09048223       0.09640559       0.09640559       0.08459485
      7.67383692       0.36760063      0.09090889       0.09610519       0.09610519       0.08448137
      7.68884442       0.36738399      0.09138318       0.09581575       0.09581575       0.08436930
      7.70385193       0.36720449      0.09188179       0.09553234       0.09553234       0.08425802
      7.71885943       0.36702539      0.09237818       0.09525021       0.09525021       0.08414678
      7.73386693       0.36681242      0.09284649       0.09496545       0.09496545       0.08403502
      7.74887444       0.36653856      0.09326530       0.09467534       0.09467534       0.08392257
      7.76388194       0.36618744      0.09362075       0.09437852       0.09437852       0.08380965
      7.77888944       0.36575508      0.09390843       0.09407493       0.09407493       0.08369678
      7.79389695       0.36524997      0.09413404       0.09376570       0.09376570       0.08358453
      7.80890445       0.36469169      0.09431248       0.09345296       0.09345296       0.08347329
      7.82391196       0.36410826      0.09446570       0.09313972       0.09313972       0.08336314
      7.83891946       0.36353277      0.09461963       0.09282965       0.09282965       0.08325384
      7.85392696       0.36299927      0.09480054       0.09252687       0.09252687       0.08314499
      7.86893447       0.36253855      0.09503129       0.09223556       0.09223556       0.08303615
      7.88394197       0.36217396      0.09532818       0.09195935       0.09195935       0.08292707
      7.89894947       0.36191789      0.09569857       0.09170079       0.09170079       0.08281774
      7.91395698       0.36176939      0.09613975       0.09146062       0.09146062       0.08270840
      7.92896448       0.36171336      0.09663923       0.09123738       0.09123738       0.08259937
      7.94397199       0.36172198      0.09717641       0.09102732       0.09102732       0.08249093
      7.95897949       0.36175812      0.09772543       0.09082474       0.09082474       0.08238322
      7.97398699       0.36178071      0.09825891       0.09062281       0.09062281       0.08227619
      7.98899450       0.36175110      0.09875195       0.09041477       0.09041477       0.08216962
      8.00400200       0.36163947      0.09918585       0.09019518       0.09019518       0.08206327
      8.01900950       0.36143007      0.09955099       0.08996106       0.08996106       0.08195696
      8.03401701       0.36112417      0.09984834       0.08971259       0.08971259       0.08185065
      8.04902451       0.36074013      0.10008941       0.08945315       0.08945315       0.08174442
      8.06403202       0.36031047      0.10029451       0.08918877       0.08918877       0.08163843
      8.07903952       0.35987654      0.10048978       0.08892695       0.08892695       0.08153286
      8.09404702       0.35948160      0.10070325       0.08867528       0.08867528       0.08142779
      8.10905453       0.35916384      0.10096064       0.08844000       0.08844000       0.08132320
      8.12406203       0.35895042      0.10128163       0.08822489       0.08822489       0.08121900
      8.13906953       0.35885362      0.10167705       0.08803076       0.08803076       0.08111506
      8.15407704       0.35886964      0.10214743       0.08785546       0.08785546       0.08101129
      8.16908454       0.35897997      0.10268313       0.08769459       0.08769459       0.08090766
      8.18409205       0.35915495      0.10326591       0.08754241       0.08754241       0.08080421
      8.19909955       0.35935869      0.10387166       0.08739300       0.08739300       0.08070102
      8.21410705       0.35955446      0.10447394       0.08724117       0.08724117       0.08059817
      8.22911456       0.35970963      0.10504768       0.08708313       0.08708313       0.08049570
      8.24412206       0.35979971      0.10557270       0.08691671       0.08691671       0.08039358
      8.25912956       0.35981090      0.10603641       0.08674135       0.08674135       0.08029178
      8.27413707       0.35974128      0.10643547       0.08655779       0.08655779       0.08019024
      8.28914457       0.35960062      0.10677626       0.08636772       0.08636772       0.08008891
      8.30415208       0.35940897      0.10707398       0.08617359       0.08617359       0.07998780
      8.31915958       0.35919435      0.10735062       0.08597840       0.08597840       0.07988693
      8.33416708       0.35898957      0.10763193       0.08578566       0.08578566       0.07978632
      8.34917459       0.35882857      0.10794399       0.08559928       0.08559928       0.07968602
      8.36418209       0.35874226      0.10830950       0.08542337       0.08542337       0.07958602
      8.37918959       0.35875448      0.10874459       0.08526179       0.08526179       0.07948632
      8.39419710       0.35887842      0.10925647       0.08511753       0.08511753       0.07938689
      8.40920460       0.35911398      0.10984223       0.08499202       0.08499202       0.07928771
      8.42421211       0.35944692      0.11048917       0.08488449       0.08488449       0.07918876
      8.43921961       0.35984990      0.11117648       0.08479168       0.08479168       0.07909007
      8.45422711       0.36028583      0.11187823       0.08470799       0.08470799       0.07899162
      8.46923462       0.36071299      0.11256713       0.08462620       0.08462620       0.07889345
