#        k-dist (A^-1)        energy(eV) :       1 -th eigen
# wavefunction coeff.:                                      1        2        3        4        5        6        7        8        9       10       11       12       13
     2.827661                          -12.694561      0.0038   0.0034   0.0014   0.1626   0.4444   0.6198   0.0347   0.0507   0.0835   0.6198   0.0347   0.0507   0.0835
     2.861525                          -12.693281      0.0038   0.0030   0.0013   0.1757   0.4514   0.6139   0.0331   0.0511   0.0883   0.6139   0.0331   0.0511   0.0883
     2.895390                          -12.692194      0.0038   0.0027   0.0012   0.1893   0.4568   0.6086   0.0314   0.0511   0.0928   0.6086   0.0314   0.0511   0.0928
     2.929254                          -12.690729      0.0038   0.0024   0.0011   0.2034   0.4604   0.6039   0.0296   0.0504   0.0969   0.6039   0.0296   0.0504   0.0969
     2.963118                          -12.688443      0.0039   0.0021   0.0010   0.2179   0.4622   0.5997   0.0275   0.0491   0.1006   0.5997   0.0275   0.0491   0.1006
     2.996982                          -12.685053      0.0039   0.0019   0.0010   0.2330   0.4622   0.5961   0.0254   0.0472   0.1039   0.5961   0.0254   0.0472   0.1039
     3.030847                          -12.680440      0.0039   0.0017   0.0009   0.2484   0.4604   0.5931   0.0230   0.0446   0.1069   0.5931   0.0230   0.0446   0.1069
     3.064711                          -12.674661      0.0040   0.0014   0.0008   0.2644   0.4568   0.5906   0.0205   0.0412   0.1094   0.5906   0.0205   0.0412   0.1094
     3.098575                          -12.667939      0.0040   0.0012   0.0007   0.2807   0.4513   0.5886   0.0179   0.0372   0.1116   0.5886   0.0179   0.0372   0.1116
     3.132439                          -12.660650      0.0040   0.0010   0.0006   0.2973   0.4440   0.5870   0.0151   0.0325   0.1133   0.5870   0.0151   0.0325   0.1133
     3.166303                          -12.653298      0.0041   0.0008   0.0005   0.3142   0.4349   0.5858   0.0122   0.0271   0.1147   0.5858   0.0122   0.0271   0.1147
     3.200168                          -12.646479      0.0041   0.0006   0.0004   0.3312   0.4240   0.5850   0.0092   0.0211   0.1158   0.5850   0.0092   0.0211   0.1158
     3.234032                          -12.640837      0.0041   0.0004   0.0003   0.3482   0.4114   0.5844   0.0061   0.0146   0.1165   0.5844   0.0061   0.0146   0.1165
     3.267896                          -12.637019      0.0041   0.0002   0.0001   0.3650   0.3973   0.5840   0.0031   0.0075   0.1169   0.5840   0.0031   0.0075   0.1169
     3.301760                          -12.635628      0.0041   0.0000   0.0000   0.3816   0.3816   0.5837   0.0001   0.0001   0.1171   0.5837   0.0001   0.0001   0.1171
     3.301760                          -12.635628      0.0041   0.0000   0.0000   0.3816   0.3816   0.5837   0.0001   0.0001   0.1171   0.5837   0.0001   0.0001   0.1171
     3.318692                          -12.636005      0.0041   0.0001   0.0001   0.3774   0.3857   0.5838   0.0035   0.0024   0.1170   0.5838   0.0035   0.0024   0.1170
     3.335624                          -12.637168      0.0041   0.0002   0.0002   0.3732   0.3897   0.5839   0.0069   0.0047   0.1169   0.5839   0.0069   0.0047   0.1169
     3.352556                          -12.639161      0.0041   0.0002   0.0003   0.3688   0.3936   0.5841   0.0104   0.0070   0.1168   0.5841   0.0104   0.0070   0.1168
     3.369489                          -12.642014      0.0041   0.0003   0.0003   0.3643   0.3975   0.5842   0.0140   0.0093   0.1166   0.5842   0.0140   0.0093   0.1166
     3.386421                          -12.645749      0.0041   0.0004   0.0004   0.3598   0.4014   0.5843   0.0175   0.0115   0.1164   0.5843   0.0175   0.0115   0.1164
     3.403353                          -12.650375      0.0041   0.0005   0.0005   0.3552   0.4051   0.5845   0.0210   0.0138   0.1161   0.5845   0.0210   0.0138   0.1161
     3.420285                          -12.655891      0.0041   0.0006   0.0006   0.3506   0.4087   0.5846   0.0245   0.0160   0.1157   0.5846   0.0245   0.0160   0.1157
     3.437217                          -12.662284      0.0041   0.0006   0.0007   0.3461   0.4123   0.5847   0.0280   0.0182   0.1154   0.5847   0.0280   0.0182   0.1154
     3.454149                          -12.669529      0.0040   0.0007   0.0007   0.3415   0.4157   0.5847   0.0314   0.0203   0.1150   0.5847   0.0314   0.0203   0.1150
     3.471081                          -12.677592      0.0040   0.0008   0.0008   0.3370   0.4191   0.5848   0.0348   0.0223   0.1145   0.5848   0.0348   0.0223   0.1145
     3.488013                          -12.686429      0.0040   0.0009   0.0009   0.3326   0.4223   0.5848   0.0380   0.0243   0.1141   0.5848   0.0380   0.0243   0.1141
     3.504945                          -12.695985      0.0040   0.0010   0.0009   0.3282   0.4253   0.5848   0.0413   0.0262   0.1136   0.5848   0.0413   0.0262   0.1136
     3.521878                          -12.706199      0.0039   0.0011   0.0010   0.3240   0.4283   0.5848   0.0444   0.0281   0.1132   0.5848   0.0444   0.0281   0.1132
     3.538810                          -12.717002      0.0039   0.0012   0.0011   0.3198   0.4311   0.5848   0.0474   0.0298   0.1127   0.5848   0.0474   0.0298   0.1127
     3.555742                          -12.728317      0.0039   0.0013   0.0011   0.3158   0.4338   0.5848   0.0504   0.0315   0.1122   0.5848   0.0504   0.0315   0.1122
     3.572674                          -12.740064      0.0038   0.0014   0.0012   0.3119   0.4363   0.5848   0.0532   0.0331   0.1117   0.5848   0.0532   0.0331   0.1117
     3.589606                          -12.752158      0.0038   0.0014   0.0013   0.3081   0.4388   0.5847   0.0559   0.0346   0.1112   0.5847   0.0559   0.0346   0.1112
     3.606538                          -12.764511      0.0037   0.0015   0.0013   0.3045   0.4411   0.5847   0.0585   0.0360   0.1107   0.5847   0.0585   0.0360   0.1107
     3.623470                          -12.777033      0.0037   0.0016   0.0014   0.3010   0.4432   0.5846   0.0610   0.0374   0.1103   0.5846   0.0610   0.0374   0.1103
     3.640402                          -12.789632      0.0036   0.0017   0.0015   0.2977   0.4452   0.5846   0.0634   0.0386   0.1098   0.5846   0.0634   0.0386   0.1098
     3.657334                          -12.802217      0.0036   0.0018   0.0015   0.2946   0.4471   0.5845   0.0656   0.0398   0.1094   0.5845   0.0656   0.0398   0.1094
     3.674266                          -12.814697      0.0035   0.0019   0.0016   0.2916   0.4489   0.5844   0.0677   0.0409   0.1089   0.5844   0.0677   0.0409   0.1089
     3.691199                          -12.826981      0.0035   0.0020   0.0016   0.2888   0.4505   0.5844   0.0697   0.0419   0.1085   0.5844   0.0697   0.0419   0.1085
     3.708131                          -12.838983      0.0034   0.0021   0.0017   0.2862   0.4521   0.5843   0.0716   0.0428   0.1081   0.5843   0.0716   0.0428   0.1081
     3.725063                          -12.850617      0.0034   0.0022   0.0017   0.2837   0.4535   0.5843   0.0733   0.0437   0.1077   0.5843   0.0733   0.0437   0.1077
     3.741995                          -12.861802      0.0033   0.0023   0.0018   0.2814   0.4548   0.5842   0.0749   0.0445   0.1074   0.5842   0.0749   0.0445   0.1074
     3.758927                          -12.872459      0.0033   0.0024   0.0018   0.2793   0.4560   0.5842   0.0764   0.0452   0.1070   0.5842   0.0764   0.0452   0.1070
     3.775859                          -12.882516      0.0032   0.0025   0.0019   0.2774   0.4570   0.5842   0.0778   0.0459   0.1067   0.5842   0.0778   0.0459   0.1067
     3.792791                          -12.891903      0.0031   0.0026   0.0019   0.2756   0.4580   0.5841   0.0790   0.0464   0.1065   0.5841   0.0790   0.0464   0.1065
     3.809723                          -12.900557      0.0031   0.0027   0.0020   0.2740   0.4589   0.5841   0.0801   0.0470   0.1062   0.5841   0.0801   0.0470   0.1062
     3.826655                          -12.908417      0.0030   0.0028   0.0020   0.2725   0.4596   0.5841   0.0811   0.0474   0.1060   0.5841   0.0811   0.0474   0.1060
     3.843587                          -12.915433      0.0030   0.0029   0.0021   0.2713   0.4603   0.5841   0.0820   0.0478   0.1058   0.5841   0.0820   0.0478   0.1058
     3.860520                          -12.921555      0.0029   0.0030   0.0021   0.2702   0.4609   0.5841   0.0828   0.0482   0.1056   0.5841   0.0828   0.0482   0.1056
     3.877452                          -12.926742      0.0029   0.0031   0.0022   0.2692   0.4614   0.5841   0.0834   0.0485   0.1055   0.5841   0.0834   0.0485   0.1055
     3.894384                          -12.930960      0.0028   0.0031   0.0022   0.2685   0.4618   0.5841   0.0839   0.0487   0.1053   0.5841   0.0839   0.0487   0.1053
     3.911316                          -12.934180      0.0027   0.0032   0.0022   0.2678   0.4621   0.5841   0.0844   0.0489   0.1053   0.5841   0.0844   0.0489   0.1053
     3.928248                          -12.936378      0.0027   0.0033   0.0023   0.2674   0.4623   0.5842   0.0847   0.0491   0.1052   0.5842   0.0847   0.0491   0.1052
     3.945180                          -12.937539      0.0026   0.0034   0.0023   0.2671   0.4624   0.5842   0.0848   0.0492   0.1052   0.5842   0.0848   0.0492   0.1052
     3.962112                          -12.937652      0.0026   0.0034   0.0023   0.2684   0.4648   0.5872   0.0848   0.0492   0.1057   0.5812   0.0853   0.0494   0.1046
 
 
#        k-dist (A^-1)        energy(eV) :       2 -th eigen
# wavefunction coeff.:                                      1        2        3        4        5        6        7        8        9       10       11       12       13
     0.000000                          -12.937652      0.0026   0.0034   0.0023   0.2684   0.4648   0.5872   0.0848   0.0492   0.1057   0.5812   0.0853   0.0494   0.1046
     0.016932                          -12.936716      0.0025   0.0035   0.0023   0.2670   0.4624   0.5843   0.0849   0.0492   0.1052   0.5843   0.0849   0.0492   0.1052
     0.033864                          -12.934732      0.0024   0.0035   0.0024   0.2672   0.4622   0.5843   0.0847   0.0491   0.1052   0.5843   0.0847   0.0491   0.1052
     0.050796                          -12.931712      0.0024   0.0036   0.0024   0.2676   0.4620   0.5844   0.0844   0.0490   0.1053   0.5844   0.0844   0.0490   0.1053
     0.067728                          -12.927672      0.0023   0.0036   0.0024   0.2681   0.4617   0.5844   0.0840   0.0488   0.1054   0.5844   0.0840   0.0488   0.1054
     0.084661                          -12.922634      0.0023   0.0036   0.0024   0.2688   0.4613   0.5845   0.0835   0.0486   0.1056   0.5845   0.0835   0.0486   0.1056
     0.101593                          -12.916629      0.0022   0.0036   0.0024   0.2696   0.4608   0.5845   0.0829   0.0484   0.1057   0.5845   0.0829   0.0484   0.1057
     0.118525                          -12.909691      0.0022   0.0036   0.0024   0.2707   0.4602   0.5846   0.0821   0.0480   0.1059   0.5846   0.0821   0.0480   0.1059
     0.135457                          -12.901864      0.0021   0.0037   0.0024   0.2718   0.4595   0.5847   0.0813   0.0477   0.1061   0.5847   0.0813   0.0477   0.1061
     0.152389                          -12.893194      0.0021   0.0037   0.0024   0.2732   0.4587   0.5847   0.0803   0.0472   0.1064   0.5847   0.0803   0.0472   0.1064
     0.169321                          -12.883736      0.0020   0.0036   0.0024   0.2747   0.4578   0.5848   0.0792   0.0467   0.1066   0.5848   0.0792   0.0467   0.1066
     0.186253                          -12.873549      0.0020   0.0036   0.0024   0.2764   0.4568   0.5849   0.0779   0.0462   0.1069   0.5849   0.0779   0.0462   0.1069
     0.203185                          -12.862697      0.0019   0.0036   0.0024   0.2783   0.4557   0.5850   0.0766   0.0455   0.1072   0.5850   0.0766   0.0455   0.1072
     0.220117                          -12.851252      0.0018   0.0036   0.0024   0.2803   0.4545   0.5851   0.0751   0.0448   0.1076   0.5851   0.0751   0.0448   0.1076
